Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
000QML0Z0000000001JY,Suswara_MT,null,MTT,2,vihasitha_test,,80bTjaasFejbEkQynNFnyT,1QO6mK4AcQFdVOzuNNpsEH,vg-linux-vm.informatica.com,0.579768092762895,2024-04-24 11:56:38.0,2024-04-24 11:57:30.0,SUCCESS,0.014444,2024-04-24 12:11:28.0,0
000QML0Z0000000001JY,Suswara_MT,null,MTT,3,vihasitha_test,,80bTjaasFejbEkQynNFnyT,1QO6mK4AcQFdVOzuNNpsEH,vg-linux-vm.informatica.com,0.583883223355329,2024-04-24 12:15:38.0,2024-04-24 12:17:01.0,ERROR,0.023056,2024-04-24 13:11:33.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,50,vihasitha_test,,80bTjaasFejbEkQynNFnyT,1QO6mK4AcQFdVOzuNNpsEH,vg-linux-vm.informatica.com,0.0,2024-04-26 09:33:04.0,2024-04-26 09:37:32.0,ERROR,0.074444,2024-04-26 10:11:32.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,49,vihasitha_test,,80bTjaasFejbEkQynNFnyT,1QO6mK4AcQFdVOzuNNpsEH,vg-linux-vm.informatica.com,0.0,2024-04-26 09:24:51.0,2024-04-26 09:28:58.0,ERROR,0.068611,2024-04-26 10:11:32.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,51,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.859631949882537,2024-04-26 09:45:49.0,2024-04-26 09:51:35.0,WARNING,0.096111,2024-04-26 10:11:32.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,52,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.0,2024-04-26 10:43:29.0,2024-04-26 10:46:12.0,SUCCESS,0.045278,2024-04-26 11:11:26.0,0
000QML0Z0000000001K0,Mapping211,null,MTT_TEST,3,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-30 05:38:40.0,2024-04-30 05:38:54.0,SUCCESS,0.003889,2024-04-30 06:11:38.0,0
000QML0Z0000000001K0,Mapping211,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-30 05:30:57.0,2024-04-30 05:31:17.0,SUCCESS,0.005556,2024-04-30 06:11:38.0,0
000QML0Z0000000001K0,Mapping211,null,MTT_TEST,2,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-30 05:32:51.0,2024-04-30 05:33:03.0,ERROR,0.003333,2024-04-30 06:11:38.0,0
000QML0Z0000000001K0,Mapping211,null,MTT_TEST,4,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-30 05:39:02.0,2024-04-30 05:39:13.0,ERROR,0.003056,2024-04-30 06:11:38.0,0
000QML0Z0000000001K0,Mapping211,null,MTT_TEST,6,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-30 06:20:05.0,2024-04-30 06:20:18.0,SUCCESS,0.003611,2024-04-30 07:11:30.0,0
000QML0Z0000000001K0,Mapping211,null,MTT_TEST,5,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-30 06:15:16.0,2024-04-30 06:15:28.0,SUCCESS,0.003333,2024-04-30 07:11:30.0,0
000QML0Z0000000001K0,Mapping211,null,MTT_TEST,8,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-30 06:54:52.0,2024-04-30 06:55:05.0,SUCCESS,0.003611,2024-04-30 07:11:30.0,0
